"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20 13:00","2020","11","20","13:00","11.7","","5.6","","66","","22","","22","","16.1","","100.88","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20 14:00","2020","11","20","14:00","11.7","","5.6","","66","","21","","30","","16.1","","100.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20 15:00","2020","11","20","15:00","11.1","","5.5","","68","","21","","32","","16.1","","100.91","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20 16:00","2020","11","20","16:00","10.6","","5.6","","71","","22","","32","","16.1","","101.00","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20 17:00","2020","11","20","17:00","9.2","","5.6","","78","","22","","26","","16.1","","101.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20 18:00","2020","11","20","18:00","9.3","","5.5","","77","","22","","22","","16.1","","101.21","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20 19:00","2020","11","20","19:00","7.7","","5.5","","86","","27","","11","","16.1","","101.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20 20:00","2020","11","20","20:00","7.5","","5.5","","87","","27","","13","","16.1","","101.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20 21:00","2020","11","20","21:00","10.2","","6.2","","76","","27","","18","","16.1","","101.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20 22:00","2020","11","20","22:00","9.2","","5.1","","76","","33","","21","","16.1","","101.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-20 23:00","2020","11","20","23:00","8.5","","4.0","","73","","30","","17","","16.1","","101.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 00:00","2020","11","21","00:00","8.0","","3.3","","72","","30","","17","","16.1","","101.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 01:00","2020","11","21","01:00","7.4","","2.0","","68","","31","","18","","16.1","","101.69","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 02:00","2020","11","21","02:00","6.7","","0.4","","64","","29","","18","","16.1","","101.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 03:00","2020","11","21","03:00","6.3","","-0.4","","62","","32","","11","","16.1","","101.89","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 04:00","2020","11","21","04:00","5.3","","-1.6","","61","","31","","15","","16.1","","101.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 05:00","2020","11","21","05:00","4.7","","-1.8","","63","","27","","17","","16.1","","102.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 06:00","2020","11","21","06:00","4.5","","-2.8","","59","","29","","15","","16.1","","102.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 07:00","2020","11","21","07:00","4.6","","-2.4","","60","","30","","21","","16.1","","102.17","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 08:00","2020","11","21","08:00","4.8","","-2.2","","60","","26","","9","","16.1","","102.23","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 09:00","2020","11","21","09:00","5.2","","-2.3","","59","","27","","9","","16.1","","102.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 10:00","2020","11","21","10:00","5.4","","-1.7","","60","","30","","11","","16.1","","102.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 11:00","2020","11","21","11:00","5.5","","-2.5","","56","","28","","13","","16.1","","102.30","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 12:00","2020","11","21","12:00","5.6","","-2.3","","57","","28","","21","","16.1","","102.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 13:00","2020","11","21","13:00","5.8","","-2.3","","56","","30","","17","","16.1","","102.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 14:00","2020","11","21","14:00","5.7","","-3.7","","51","","31","","18","","16.1","","102.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 15:00","2020","11","21","15:00","5.5","","-3.3","","53","","28","","15","","16.1","","102.29","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 16:00","2020","11","21","16:00","5.5","","-3.3","","53","","32","","11","","16.1","","102.30","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 17:00","2020","11","21","17:00","5.1","","-3.5","","54","","32","","15","","16.1","","102.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 18:00","2020","11","21","18:00","4.8","","-4.0","","53","","34","","9","","16.1","","102.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 19:00","2020","11","21","19:00","4.6","","-3.9","","54","","33","","9","","16.1","","102.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 20:00","2020","11","21","20:00","4.6","","-3.7","","55","","31","","9","","16.1","","102.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 21:00","2020","11","21","21:00","4.2","","-4.3","","54","","35","","9","","16.1","","102.44","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 22:00","2020","11","21","22:00","3.9","","-4.9","","53","","33","","11","","16.1","","102.43","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-21 23:00","2020","11","21","23:00","3.1","","-5.3","","54","","33","","15","","16.1","","102.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 00:00","2020","11","22","00:00","3.1","","-5.1","","55","","36","","8","","16.1","","102.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 01:00","2020","11","22","01:00","1.6","","-4.9","","62","","33","","4","","16.1","","102.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 02:00","2020","11","22","02:00","1.9","","-4.7","","62","","5","","11","","16.1","","102.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 03:00","2020","11","22","03:00","2.5","","-4.8","","59","","6","","13","","16.1","","102.31","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 04:00","2020","11","22","04:00","2.5","","-3.2","","66","","6","","13","","16.1","","102.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 05:00","2020","11","22","05:00","2.6","","-2.1","","71","","6","","18","","16.1","","102.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 06:00","2020","11","22","06:00","3.0","","-2.5","","67","","7","","22","","16.1","","102.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 07:00","2020","11","22","07:00","2.9","","-2.5","","68","","6","","24","","16.1","","102.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 08:00","2020","11","22","08:00","3.0","","-2.5","","67","","6","","30","","16.1","","102.12","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 09:00","2020","11","22","09:00","2.5","","-0.4","","81","","7","","26","","16.1","","102.07","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 10:00","2020","11","22","10:00","1.4","","0.7","","95","","9","","21","","8.1","","102.00","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 11:00","2020","11","22","11:00","0.5","","0.2","","98","","6","","26","","4.0","","101.86","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 12:00","2020","11","22","12:00","0.9","","0.6","","98","","6","","32","","4.8","","101.66","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 13:00","2020","11","22","13:00","0.8","","0.4","","97","","6","","28","","4.8","","101.44","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 14:00","2020","11","22","14:00","1.2","","0.9","","98","","7","","32","","4.0","","101.27","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 15:00","2020","11","22","15:00","0.6","","0.3","","98","","6","","32","","2.0","","101.11","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 16:00","2020","11","22","16:00","0.7","","0.4","","98","","6","","32","","4.0","","100.95","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 17:00","2020","11","22","17:00","0.8","","0.2","","96","","5","","32","","4.0","","100.83","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 18:00","2020","11","22","18:00","1.0","","0.3","","95","","5","","35","","11.3","","100.75","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 19:00","2020","11","22","19:00","1.3","","0.3","","93","","2","","22","","9.7","","100.66","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 20:00","2020","11","22","20:00","1.4","","0.2","","92","","36","","21","","12.9","","100.60","","","","","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 21:00","2020","11","22","21:00","1.3","","0.0","","91","","35","","13","","11.3","","100.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 22:00","2020","11","22","22:00","0.9","","-0.6","","90","","35","","13","","16.1","","100.46","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-22 23:00","2020","11","22","23:00","0.8","","-0.7","","90","","33","","22","","16.1","","100.45","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 00:00","2020","11","23","00:00","0.7","","-0.9","","89","","33","","22","","16.1","","100.48","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 01:00","2020","11","23","01:00","1.0","","-0.6","","89","","32","","21","","16.1","","100.54","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 02:00","2020","11","23","02:00","0.6","","-1.3","","87","","30","","24","","16.1","","100.61","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 03:00","2020","11","23","03:00","0.6","","-1.5","","86","","29","","15","","16.1","","100.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 04:00","2020","11","23","04:00","0.2","","-1.4","","89","","28","","11","","16.1","","100.81","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 05:00","2020","11","23","05:00","0.1","","-1.8","","87","","27","","17","","16.1","","100.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 06:00","2020","11","23","06:00","-0.2","","-2.1","","87","","28","","5","","16.1","","100.96","","","","-2","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 07:00","2020","11","23","07:00","0.9","","-1.2","","86","","25","","5","","16.1","","100.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 08:00","2020","11","23","08:00","1.3","","-0.2","","90","","25","","22","","16.1","","101.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 09:00","2020","11","23","09:00","1.7","","0.1","","89","","25","","21","","16.1","","101.09","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 10:00","2020","11","23","10:00","2.2","","0.4","","88","","25","","15","","16.1","","101.10","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 11:00","2020","11","23","11:00","3.1","","0.7","","84","","25","","18","","16.1","","101.09","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 12:00","2020","11","23","12:00","3.1","","1.2","","87","","25","","18","","16.1","","101.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 13:00","2020","11","23","13:00","3.2","","1.4","","88","","24","","21","","11.3","","101.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 14:00","2020","11","23","14:00","3.8","","1.7","","86","","24","","17","","9.7","","101.04","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 15:00","2020","11","23","15:00","4.5","","1.9","","83","","26","","18","","11.3","","101.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 16:00","2020","11","23","16:00","4.4","","2.3","","86","","25","","21","","12.9","","101.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 17:00","2020","11","23","17:00","4.5","","1.0","","78","","27","","26","","16.1","","101.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 18:00","2020","11","23","18:00","4.1","","-0.1","","74","","28","","26","","16.1","","101.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 19:00","2020","11","23","19:00","3.5","","-1.1","","72","","28","","26","","16.1","","101.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 20:00","2020","11","23","20:00","2.8","","-1.3","","75","","27","","22","","16.1","","101.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 21:00","2020","11","23","21:00","2.5","","-1.5","","75","","28","","24","","16.1","","101.44","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 22:00","2020","11","23","22:00","2.5","","-1.1","","77","","28","","22","","16.1","","101.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-23 23:00","2020","11","23","23:00","2.6","","-0.5","","80","","30","","24","","16.1","","101.48","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 00:00","2020","11","24","00:00","2.6","","-0.9","","78","","30","","21","","16.1","","101.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 01:00","2020","11","24","01:00","2.3","","-0.5","","82","","31","","17","","16.1","","101.54","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 02:00","2020","11","24","02:00","2.1","","-0.5","","83","","32","","13","","16.1","","101.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 03:00","2020","11","24","03:00","1.5","","-1.0","","83","","31","","13","","16.1","","101.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 04:00","2020","11","24","04:00","1.1","","-2.3","","78","","32","","15","","16.1","","101.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 05:00","2020","11","24","05:00","0.2","","-4.3","","72","","32","","18","","16.1","","101.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 06:00","2020","11","24","06:00","-0.2","","-4.8","","71","","35","","15","","16.1","","101.89","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 07:00","2020","11","24","07:00","-0.1","","-4.7","","71","","2","","11","","16.1","","101.98","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 08:00","2020","11","24","08:00","-0.4","","-5.2","","70","","36","","18","","16.1","","102.05","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 09:00","2020","11","24","09:00","-0.5","","-5.4","","69","","1","","11","","16.1","","102.06","","","","-4","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 10:00","2020","11","24","10:00"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 11:00","2020","11","24","11:00","-0.1","","-5.7","","66","","6","","15","","16.1","","102.12","","","","-5","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 12:00","2020","11","24","12:00","0.8","","-4.8","","66","","","M","5","","16.1","","102.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 13:00","2020","11","24","13:00","0.6","","-4.4","","69","","19","","11","","16.1","","102.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 14:00","2020","11","24","14:00","0.4","","-4.6","","69","","8","","13","","16.1","","101.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 15:00","2020","11","24","15:00","0.2","","-4.0","","73","","8","","18","","16.1","","101.87","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 16:00","2020","11","24","16:00","0.2","","-3.6","","76","","6","","22","","16.1","","101.85","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 17:00","2020","11","24","17:00","0.9","","-2.4","","79","","6","","18","","16.1","","101.81","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 18:00","2020","11","24","18:00","1.9","","-0.2","","86","","7","","28","","16.1","","101.76","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 19:00","2020","11","24","19:00","2.0","","-0.1","","86","","7","","32","","16.1","","101.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 20:00","2020","11","24","20:00","2.7","","0.9","","88","","8","","18","","16.1","","101.69","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 21:00","2020","11","24","21:00","3.2","","-0.4","","77","","9","","21","","16.1","","101.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 22:00","2020","11","24","22:00","3.1","","-0.4","","78","","9","","24","","16.1","","101.45","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-24 23:00","2020","11","24","23:00","1.9","","0.8","","92","","11","","22","","16.1","","101.34","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 00:00","2020","11","25","00:00","2.0","","1.4","","96","","10","","17","","9.7","","101.24","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 01:00","2020","11","25","01:00","2.3","","1.6","","95","","8","","22","","16.1","","101.12","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 02:00","2020","11","25","02:00","3.1","","1.9","","92","","9","","18","","16.1","","101.08","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 03:00","2020","11","25","03:00","3.5","","2.3","","92","","7","","21","","16.1","","101.06","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 04:00","2020","11","25","04:00","3.8","","2.8","","93","","8","","21","","16.1","","100.95","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 05:00","2020","11","25","05:00","4.4","","2.5","","88","","8","","21","","16.1","","100.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 06:00","2020","11","25","06:00","4.9","","2.3","","83","","10","","13","","16.1","","100.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 07:00","2020","11","25","07:00","4.9","","2.9","","87","","6","","13","","16.1","","100.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 08:00","2020","11","25","08:00","4.7","","3.2","","90","","6","","18","","16.1","","100.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 09:00","2020","11","25","09:00","5.5","","3.4","","86","","6","","13","","16.1","","100.77","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 10:00","2020","11","25","10:00","5.9","","3.8","","86","","7","","15","","16.1","","100.76","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 11:00","2020","11","25","11:00","5.9","","3.6","","85","","8","","13","","16.1","","100.77","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 12:00","2020","11","25","12:00","6.1","","3.7","","84","","8","","11","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 13:00","2020","11","25","13:00","6.4","","3.7","","83","","10","","9","","16.1","","100.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 14:00","2020","11","25","14:00","5.9","","4.2","","89","","8","","9","","16.1","","100.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 15:00","2020","11","25","15:00","6.3","","4.1","","86","","8","","8","","16.1","","100.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 16:00","2020","11","25","16:00","6.5","","4.3","","86","","7","","13","","16.1","","100.58","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 17:00","2020","11","25","17:00","6.3","","5.2","","93","","7","","11","","14.5","","100.56","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 18:00","2020","11","25","18:00","6.5","","5.9","","96","","7","","13","","8.1","","100.50","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 19:00","2020","11","25","19:00","7.2","","6.9","","98","","7","","13","","4.8","","100.50","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 20:00","2020","11","25","20:00","7.2","","6.9","","98","","7","","11","","4.8","","100.44","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 21:00","2020","11","25","21:00","7.1","","7.0","","99","","7","","15","","2.4","","100.40","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 22:00","2020","11","25","22:00","7.1","","7.0","","99","","7","","15","","2.0","","100.35","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-25 23:00","2020","11","25","23:00","6.8","","6.7","","99","","8","","15","","3.6","","100.29","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 00:00","2020","11","26","00:00","6.9","","6.9","","100","","7","","21","","4.0","","100.20","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 01:00","2020","11","26","01:00","6.7","","6.6","","99","","7","","22","","8.1","","100.14","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 02:00","2020","11","26","02:00","6.3","","6.2","","99","","7","","22","","9.7","","100.04","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 03:00","2020","11","26","03:00","6.4","","5.8","","96","","6","","28","","8.1","","100.02","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 04:00","2020","11","26","04:00","6.3","","5.9","","97","","6","","24","","8.1","","99.92","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 05:00","2020","11","26","05:00","6.7","","6.3","","97","","7","","22","","8.1","","99.93","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 06:00","2020","11","26","06:00","7.1","","6.7","","97","","7","","21","","6.4","","99.93","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 07:00","2020","11","26","07:00","7.1","","6.8","","98","","","M","8","","3.6","","99.94","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 08:00","2020","11","26","08:00","7.1","","6.7","","97","","8","","17","","4.8","","99.97","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 09:00","2020","11","26","09:00","7.8","","7.4","","97","","7","","17","","6.4","","99.99","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 10:00","2020","11","26","10:00","8.1","","7.5","","96","","9","","5","","6.4","","100.08","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 11:00","2020","11","26","11:00","7.8","","7.5","","98","","25","","8","","1.6","","100.12","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 12:00","2020","11","26","12:00","7.2","","7.1","","99","","23","","11","","1.6","","100.12","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 13:00","2020","11","26","13:00","7.6","","7.5","","99","","23","","17","","4.0","","100.19","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 14:00","2020","11","26","14:00","8.1","","7.8","","98","","24","","9","","4.8","","100.23","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 15:00","2020","11","26","15:00","10.4","","7.8","","84","","26","","21","","16.1","","100.30","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 16:00","2020","11","26","16:00","10.1","","7.3","","82","","25","","17","","16.1","","100.40","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 17:00","2020","11","26","17:00","9.3","","7.2","","87","","26","","21","","16.1","","100.48","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 18:00","2020","11","26","18:00","8.9","","6.8","","87","","27","","21","","16.1","","100.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 19:00","2020","11","26","19:00","8.2","","6.3","","88","","26","","17","","16.1","","100.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 20:00","2020","11","26","20:00","8.5","","6.0","","84","","27","","21","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 21:00","2020","11","26","21:00","8.5","","4.7","","77","","27","","21","","16.1","","100.78","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 22:00","2020","11","26","22:00","8.3","","4.0","","74","","27","","15","","16.1","","100.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-26 23:00","2020","11","26","23:00","6.8","","4.6","","86","","24","","11","","16.1","","100.82","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-27 00:00","2020","11","27","00:00","6.2","","5.0","","92","","23","","9","","16.1","","100.84","","","","","","NA"
